Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,1,2,2,103,1,135,"0,00%","417,7","170,9","12,83"
Total,3000,3,1,2,2,103,1,135,"0,00%","417,7","170,9","12,83"
