Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,4,85,2,110,"0,00%","295,2","120,8","11,39"
Total,2000,4,2,3,4,85,2,110,"0,00%","295,2","120,8","11,39"
