Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,2,100,1,146,"0,00%","289,7","118,5","13,20"
Total,2000,3,1,2,2,100,1,146,"0,00%","289,7","118,5","13,20"
