Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,3,3,79,2,100,"0,00%","155,7","63,7","10,26"
Total,1000,3,2,3,3,79,2,100,"0,00%","155,7","63,7","10,26"
