Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,7,2,2,3,199,1,229,"0,00%","155,2","63,5","32,02"
Total,1000,7,2,2,3,199,1,229,"0,00%","155,2","63,5","32,02"
