timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549895203276,1532,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895203276,18980,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895204276,98379,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895204276,16712,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895205276,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895205277,17168,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895206277,98748,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895206277,17307,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895207277,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895207277,17144,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895208277,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895208277,17051,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895209278,98751,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895209278,16930,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895210278,98623,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895210278,16915,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895211278,98125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895211278,16991,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895212279,98501,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895212279,17002,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895213279,98498,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895213279,17063,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895214279,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895214279,17335,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895215279,98754,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895215279,17436,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895216280,98745,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895216280,17421,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895217280,98623,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895217280,17655,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895218280,98507,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895218280,17719,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895219280,98243,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895219280,17716,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895220281,99004,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895220281,17823,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895221281,98498,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895221281,17729,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895222281,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895222281,17687,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895223281,98125,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895223281,17687,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895224281,98252,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895224281,17719,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895225282,98247,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895225282,17850,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895226282,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895226282,17786,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895227282,98500,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895227282,18111,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895228282,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895228282,18230,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895229282,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895229282,18084,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895230283,98875,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895230283,18109,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895231283,98247,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895231283,18019,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895232283,98002,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895232283,18119,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895233283,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895233283,18222,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895234283,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895234284,18168,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895235284,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895235284,18343,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895236284,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895236284,18433,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895237284,98748,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895237284,18428,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895238284,98501,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895238284,18761,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895239284,98000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895239284,18362,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895240285,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895240285,18505,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895241285,98247,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895241285,18263,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895242285,98252,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895242285,18417,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895243285,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895243285,18410,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895244286,98748,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895244286,18515,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895245286,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895245286,18491,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895246286,98250,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895246286,19056,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895247286,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895247286,19690,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895248286,97877,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895248286,19603,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895249287,98630,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895249287,19234,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895250287,98870,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895250287,18700,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895251287,98505,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895251287,18484,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895252287,98375,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895252287,18701,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895253288,97867,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895253288,18486,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895254288,98505,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895254288,18480,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895255288,98127,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895255288,18848,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895256288,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895256288,19190,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895257288,98750,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895257288,19033,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895258289,97875,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895258289,18844,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895259289,98625,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549895259289,18665,18.222.43.181 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549895260289,98000,18.222.43.181 CPU,,,,,true,,0,0,0,0,null,0,0,0
