Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,78,2,321,671,992,1,1033,"0,00%","157,3","70,0","219,33"
Total,1000,78,2,321,671,992,1,1033,"0,00%","157,3","70,0","219,33"
