Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,5,5,76,3,110,"0,00%","295,2","131,8","10,20"
Total,2000,5,4,5,5,76,3,110,"0,00%","295,2","131,8","10,20"
