Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,2,3,4,151,1,170,"0,00%","155,4","60,2","22,18"
Total,1000,6,2,3,4,151,1,170,"0,00%","155,4","60,2","22,18"
