Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,7,3,4,8,176,3,219,"0,00%","420,1","162,9","24,07"
Total,3000,7,3,4,8,176,3,219,"0,00%","420,1","162,9","24,07"
