Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,5,82,3,122,"0,00%","292,7","113,5","11,73"
Total,2000,4,3,4,5,82,3,122,"0,00%","292,7","113,5","11,73"
