Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,4,4,5,98,3,128,"0,00%","296,6","132,4","11,98"
Total,2000,5,4,4,5,98,3,128,"0,00%","296,6","132,4","11,98"
