timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1549608950898,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608950898,1583,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608951898,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608951898,5603,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608952898,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608952898,4654,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608953899,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608953899,5603,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608954899,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608954899,4881,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608955899,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608955899,6683,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608956899,65083,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608956899,4911,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
1549608957900,65082,3.16.169.46 Memory,,,,,true,,0,0,0,0,null,0,0,0
1549608957900,5256,3.16.169.46 CPU,,,,,true,,0,0,0,0,null,0,0,0
