Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,1,2,2,127,0,149,"0,00%","150,0","35,7","17,70"
Total,1000,3,1,2,2,127,0,149,"0,00%","150,0","35,7","17,70"
