Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3,2,2,2,96,1,113,"0,00%","151,8","36,2","12,42"
Total,1000,3,2,2,2,96,1,113,"0,00%","151,8","36,2","12,42"
