Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,2,3,124,1,161,"0,00%","278,4","66,3","17,27"
Total,2000,4,2,2,3,124,1,161,"0,00%","278,4","66,3","17,27"
