Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3,1,2,6,118,0,146,"0,00%","286,6","68,3","16,93"
Total,2000,3,1,2,6,118,0,146,"0,00%","286,6","68,3","16,93"
