Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,3,4,7,88,3,120,"0,00%","230,4","89,3","10,76"
Total,2000,4,3,4,7,88,3,120,"0,00%","230,4","89,3","10,76"
