Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,5,52,3,1002,"0,00%","335,3","130,0","20,00"
Total,3000,4,3,4,5,52,3,1002,"0,00%","335,3","130,0","20,00"
