Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,3643,4197,5295,5695,6417,220,7250,"0,00%","93,6","38,4","1643,84"
Total,1000,3643,4197,5295,5695,6417,220,7250,"0,00%","93,6","38,4","1643,84"
