Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,131,14,325,1093,1370,9,1523,"0,00%","404,8","166,0","309,08"
Total,3000,131,14,325,1093,1370,9,1523,"0,00%","404,8","166,0","309,08"
