Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5154,4818,8655,9080,10324,243,11369,"0,00%","191,9","78,7","2656,08"
Total,3000,5154,4818,8655,9080,10324,243,11369,"0,00%","191,9","78,7","2656,08"
