Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,3125,3270,4636,4936,5473,113,6374,"0,00%","185,2","76,0","1272,33"
Total,2000,3125,3270,4636,4936,5473,113,6374,"0,00%","185,2","76,0","1272,33"
