Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,2,2,2,2,64,1,112,"0,00%","95,0","22,6","9,87"
Total,1000,2,2,2,2,64,1,112,"0,00%","95,0","22,6","9,87"
