Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,2,3,4,82,1,1003,"0,00%","420,7","159,0","28,39"
Total,3000,4,2,3,4,82,1,1003,"0,00%","420,7","159,0","28,39"
