Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,2,3,3,138,2,155,"0,00%","154,5","58,4","18,84"
Total,1000,5,2,3,3,138,2,155,"0,00%","154,5","58,4","18,84"
