Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,14408,13778,24573,24877,26148,627,28273,"0,00%","94,4","38,7","7167,12"
Total,3000,14408,13778,24573,24877,26148,627,28273,"0,00%","94,4","38,7","7167,12"
