Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,551,13,2006,2391,2633,9,2776,"0,00%","156,3","63,8","823,67"
Total,1000,551,13,2006,2391,2633,9,2776,"0,00%","156,3","63,8","823,67"
