Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,1,1,92,0,174,"0,00%","273,2","103,3","14,90"
Total,3000,2,1,1,1,92,0,174,"0,00%","273,2","103,3","14,90"
