Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,62,1,124,"0,00%","188,1","71,1","10,63"
Total,2000,2,1,2,2,62,1,124,"0,00%","188,1","71,1","10,63"
