Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,1,91,0,110,"0,00%","188,0","71,0","11,20"
Total,2000,2,1,1,1,91,0,110,"0,00%","188,0","71,0","11,20"
