Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,2,1,2,2,34,1,118,"0,00%","273,5","103,4","9,04"
Total,3000,2,1,2,2,34,1,118,"0,00%","273,5","103,4","9,04"
