Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,4,3,4,6,75,1,140,"0,00%","396,0","99,8","11,46"
Total,3000,4,3,4,6,75,1,140,"0,00%","396,0","99,8","11,46"
