Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,8,4,7,12,217,2,271,"0,00%","393,5","99,1","30,27"
Total,3000,8,4,7,12,217,2,271,"0,00%","393,5","99,1","30,27"
