Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,8,96,2,133,"0,00%","148,7","37,5","11,46"
Total,1000,5,4,5,8,96,2,133,"0,00%","148,7","37,5","11,46"
