Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,7,5,7,12,76,4,123,"0,00%","295,5","151,5","10,64"
Total,2000,7,5,7,12,76,4,123,"0,00%","295,5","151,5","10,64"
