Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,9,6,12,20,128,4,195,"0,00%","422,8","216,8","18,80"
Total,3000,9,6,12,20,128,4,195,"0,00%","422,8","216,8","18,80"
