Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,87,1,134,"0,00%","187,7","72,8","12,34"
Total,2000,2,1,2,2,87,1,134,"0,00%","187,7","72,8","12,34"
