Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,20,3,4,119,238,2,1004,"0,00%","294,5","140,3","97,87"
Total,2000,20,3,4,119,238,2,1004,"0,00%","294,5","140,3","97,87"
