Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,25,6,15,74,1007,5,1065,"0,00%","420,4","200,7","109,26"
Total,3000,25,6,15,74,1007,5,1065,"0,00%","420,4","200,7","109,26"
