Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,32,5,7,100,1005,3,1010,"0,00%","416,2","198,4","147,38"
Total,3000,32,5,7,100,1005,3,1010,"0,00%","416,2","198,4","147,38"
