Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,22,6,8,95,294,5,1011,"0,00%","296,4","141,5","98,54"
Total,2000,22,6,8,95,294,5,1011,"0,00%","296,4","141,5","98,54"
