Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,1,1,89,0,173,"0,00%","186,4","70,5","14,98"
Total,2000,2,1,1,1,89,0,173,"0,00%","186,4","70,5","14,98"
