Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,1,1,20,0,103,"0,00%","272,3","102,9","6,39"
Total,3000,1,1,1,1,20,0,103,"0,00%","272,3","102,9","6,39"
