Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,113,1,142,"0,00%","186,4","70,4","14,43"
Total,2000,4,2,3,3,113,1,142,"0,00%","186,4","70,4","14,43"
