Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,104,1,152,"0,00%","187,3","70,8","13,73"
Total,2000,4,2,3,3,104,1,152,"0,00%","187,3","70,8","13,73"
