Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,4,2,3,3,114,2,140,"0,00%","115,9","27,6","13,81"
Total,1000,4,2,3,3,114,2,140,"0,00%","115,9","27,6","13,81"
