Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,1,2,2,94,1,118,"0,00%","222,4","53,0","12,22"
Total,2000,2,1,2,2,94,1,118,"0,00%","222,4","53,0","12,22"
