Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,1,1,1,2,63,0,109,"0,00%","322,4","76,8","9,12"
Total,3000,1,1,1,2,63,0,109,"0,00%","322,4","76,8","9,12"
