Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,120,2,142,"0,00%","222,7","53,1","15,04"
Total,2000,4,2,3,3,120,2,142,"0,00%","222,7","53,1","15,04"
