Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,4,4,4,66,3,137,"0,00%","187,8","83,8","11,37"
Total,2000,4,4,4,4,66,3,137,"0,00%","187,8","83,8","11,37"
