Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,4,2,3,3,117,2,131,"0,00%","187,4","83,5","14,08"
Total,2000,4,2,3,3,117,2,131,"0,00%","187,4","83,5","14,08"
