Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,3,2,3,3,42,1,139,"0,00%","275,0","122,5","10,20"
Total,3000,3,2,3,3,42,1,139,"0,00%","275,0","122,5","10,20"
