Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,46,29,104,118,139,17,1117,"0,00%","323,2","122,8","45,83"
Total,3000,46,29,104,118,139,17,1117,"0,00%","323,2","122,8","45,83"
