Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,15,13,18,37,67,8,111,"0,00%","229,3","87,1","11,08"
Total,2000,15,13,18,37,67,8,111,"0,00%","229,3","87,1","11,08"
