Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,4,6,13,104,2,166,"0,00%","227,9","86,6","15,32"
Total,2000,6,4,6,13,104,2,166,"0,00%","227,9","86,6","15,32"
