Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,20,8,16,88,337,6,414,"0,00%","118,6","45,1","52,91"
Total,1000,20,8,16,88,337,6,414,"0,00%","118,6","45,1","52,91"
