Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,6,5,6,7,100,4,131,"0,00%","282,1","93,9","12,71"
Total,2000,6,5,6,7,100,4,131,"0,00%","282,1","93,9","12,71"
