Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,5,3,4,5,118,2,144,"0,00%","282,6","93,6","15,84"
Total,2000,5,3,4,5,118,2,144,"0,00%","282,6","93,6","15,84"
