Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,2000,2,2,2,3,44,1,106,"0,00%","230,3","117,8","8,53"
Total,2000,2,2,2,3,44,1,106,"0,00%","230,3","117,8","8,53"
