Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,6,5,6,7,59,4,97,"0,00%","119,2","61,1","8,78"
Total,1000,6,5,6,7,59,4,97,"0,00%","119,2","61,1","8,78"
