Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,161,15,519,1142,1390,9,1597,"0,00%","419,5","172,0","336,29"
Total,3000,161,15,519,1142,1390,9,1597,"0,00%","419,5","172,0","336,29"
