Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,1000,5,4,5,6,87,2,138,"0,00%","93,6","23,6","12,91"
Total,1000,5,4,5,6,87,2,138,"0,00%","93,6","23,6","12,91"
