Etiqueta,# Muestras,Media,Mediana,90% Line,95% Line,99% Line,Mín,Máx,% Error,Rendimiento,Kb/sec,Desv. Estándar
Petición HTTP,3000,5,3,4,6,134,1,205,"0,00%","267,7","67,5","19,48"
Total,3000,5,3,4,6,134,1,205,"0,00%","267,7","67,5","19,48"
